,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
10,2010-11-30,24.829,0.216,13.02,9.155,9.262,9.718,9.718,4.565,16.048,0.526,0.236,0.333,0.294,0.695,0.31,0.278,0.224,0.289,0.26,0.228,0.306,0.255,0.306,0.722,0.353,0.45,0.839,0.149,0.395,0.151,0.072,0.027,0.44,0.122,0.199,0.245,1.134,0.622,0.622,0.195,0.732,0.625,0.351,0.789,2.566,0.168,0.474,0.404,0.913,23.973,28.621,0.708,1.147,1.306,72.46,4.214,0.647,8.465,1.828,1.046,1.247,7.169,0.0,0.09,0.0,-0.032,5.008,0.826,0.0279,KO
11,2010-12-31,25.851,0.216,13.02,9.532,9.644,10.118,10.118,4.752,16.709,0.526,0.236,0.333,0.294,0.695,0.31,0.278,0.224,0.289,0.26,0.228,0.306,0.255,0.306,0.722,0.353,0.45,0.839,0.149,0.395,0.151,0.072,0.027,0.44,0.122,0.199,0.245,1.134,0.622,0.622,0.195,0.732,0.625,0.351,0.789,2.566,0.168,0.474,0.404,0.913,23.973,28.621,0.708,1.147,1.306,72.46,4.214,0.647,8.465,1.828,1.046,1.247,7.169,0.0,0.09,0.0,-0.032,5.214,0.86,0.0268,KO
12,2011-01-31,24.703,0.216,13.02,9.109,9.216,9.669,9.669,4.541,15.967,0.526,0.236,0.333,0.294,0.695,0.31,0.278,0.224,0.289,0.26,0.228,0.306,0.255,0.306,0.722,0.353,0.45,0.839,0.149,0.395,0.151,0.072,0.027,0.44,0.122,0.199,0.245,1.134,0.622,0.622,0.195,0.732,0.625,0.351,0.789,2.566,0.168,0.474,0.404,0.913,23.973,28.621,0.708,1.147,1.306,72.46,4.214,0.647,8.465,1.828,1.046,1.247,7.169,0.0,0.09,0.0,-0.032,4.983,0.822,0.027999999999999997,KO
13,2011-02-28,20.655,0.234,15.988,19.024,19.253,12.632,12.632,4.176,15.385,0.344,0.336,0.31,0.273,0.683,0.406,0.379,0.179,0.383,0.211,0.167,0.423,0.383,0.423,0.615,0.302,0.329,0.684,0.31,0.516,0.312,0.041,0.022,0.272,0.123,0.205,0.321,2.15,0.4,0.445,0.337,0.589,0.515,0.229,0.768,2.825,0.398,0.571,0.449,1.342,31.202,24.519,0.613,1.023,1.166,70.535,4.449,0.578,8.578,6.932,0.774,1.133,11.436,0.0,0.083,0.0,0.037,4.159,0.434,0.0275,KO
14,2011-03-31,21.444,0.234,15.988,19.744,19.982,13.111,13.111,4.336,15.973,0.344,0.336,0.31,0.273,0.683,0.406,0.379,0.179,0.383,0.211,0.167,0.423,0.383,0.423,0.615,0.302,0.329,0.684,0.31,0.516,0.312,0.041,0.022,0.272,0.123,0.205,0.321,2.15,0.4,0.445,0.337,0.589,0.515,0.229,0.768,2.825,0.398,0.571,0.449,1.342,31.202,24.519,0.613,1.023,1.166,70.535,4.449,0.578,8.578,6.932,0.774,1.133,11.436,0.0,0.083,0.0,0.037,4.318,0.451,0.028300000000000002,KO
15,2011-04-30,21.806,0.234,15.988,20.077,20.319,13.332,13.332,4.409,16.243,0.344,0.336,0.31,0.273,0.683,0.406,0.379,0.179,0.383,0.211,0.167,0.423,0.383,0.423,0.615,0.302,0.329,0.684,0.31,0.516,0.312,0.041,0.022,0.272,0.123,0.205,0.321,2.15,0.4,0.445,0.337,0.589,0.515,0.229,0.768,2.825,0.398,0.571,0.449,1.342,31.202,24.519,0.613,1.023,1.166,70.535,4.449,0.578,8.578,6.932,0.774,1.133,11.436,0.0,0.083,0.0,0.037,4.391,0.458,0.0279,KO
16,2011-05-31,23.136,0.242,13.672,9.655,9.796,6.449,6.449,4.01,17.653,0.34,0.317,0.301,0.258,0.68,0.382,0.361,0.206,0.41,0.233,0.167,0.443,0.343,0.443,0.668,0.322,0.413,0.76,0.232,0.486,0.234,0.047,0.022,0.352,0.119,0.192,0.297,1.624,0.523,0.536,0.267,0.641,0.484,0.229,0.722,2.804,0.277,0.531,0.458,1.145,30.152,23.74,0.657,1.068,1.212,70.535,4.731,0.607,9.144,2.143,0.994,1.307,10.06,0.0,0.083,0.0,0.057,4.167,0.224,0.0281,KO
17,2011-06-30,23.302,0.242,13.672,9.724,9.867,6.495,6.495,4.039,17.78,0.34,0.317,0.301,0.258,0.68,0.382,0.361,0.206,0.41,0.233,0.167,0.443,0.343,0.443,0.668,0.322,0.413,0.76,0.232,0.486,0.234,0.047,0.022,0.352,0.119,0.192,0.297,1.624,0.523,0.536,0.267,0.641,0.484,0.229,0.722,2.804,0.277,0.531,0.458,1.145,30.152,23.74,0.657,1.068,1.212,70.535,4.731,0.607,9.144,2.143,0.994,1.307,10.06,0.0,0.083,0.0,0.057,4.197,0.225,0.0279,KO
18,2011-07-31,23.551,0.242,13.672,9.828,9.972,6.565,6.565,4.082,17.97,0.34,0.317,0.301,0.258,0.68,0.382,0.361,0.206,0.41,0.233,0.167,0.443,0.343,0.443,0.668,0.322,0.413,0.76,0.232,0.486,0.234,0.047,0.022,0.352,0.119,0.192,0.297,1.624,0.523,0.536,0.267,0.641,0.484,0.229,0.722,2.804,0.277,0.531,0.458,1.145,30.152,23.74,0.657,1.068,1.212,70.535,4.731,0.607,9.144,2.143,0.994,1.307,10.06,0.0,0.083,0.0,0.057,4.242,0.228,0.0276,KO
19,2011-08-31,23.166,0.258,14.042,9.923,10.093,6.572,6.572,3.833,18.249,0.334,0.297,0.287,0.245,0.667,0.362,0.34,0.193,0.391,0.216,0.167,0.429,0.315,0.429,0.659,0.308,0.397,0.743,0.25,0.524,0.252,0.039,0.019,0.327,0.118,0.193,0.315,1.836,0.522,0.526,0.273,0.592,0.433,0.229,0.717,2.901,0.302,0.55,0.479,1.232,30.902,24.68,0.621,1.021,1.157,70.535,5.032,0.596,9.217,2.225,0.992,1.336,13.116,0.0,0.083,0.0,0.055,4.059,0.206,0.026699999999999998,KO
20,2011-09-30,22.215,0.258,14.042,9.515,9.679,6.302,6.302,3.676,17.5,0.334,0.297,0.287,0.245,0.667,0.362,0.34,0.193,0.391,0.216,0.167,0.429,0.315,0.429,0.659,0.308,0.397,0.743,0.25,0.524,0.252,0.039,0.019,0.327,0.118,0.193,0.315,1.836,0.522,0.526,0.273,0.592,0.433,0.229,0.717,2.901,0.302,0.55,0.479,1.232,30.902,24.68,0.621,1.021,1.157,70.535,5.032,0.596,9.217,2.225,0.992,1.336,13.116,0.0,0.083,0.0,0.055,3.893,0.198,0.0278,KO
21,2011-10-31,22.222,0.258,14.042,9.623,9.788,6.373,6.373,3.677,17.506,0.334,0.297,0.287,0.245,0.667,0.362,0.34,0.193,0.391,0.216,0.167,0.429,0.315,0.429,0.659,0.308,0.397,0.743,0.25,0.524,0.252,0.039,0.019,0.327,0.118,0.193,0.315,1.836,0.522,0.526,0.273,0.592,0.433,0.229,0.717,2.901,0.302,0.55,0.479,1.232,30.902,24.68,0.621,1.021,1.157,70.535,5.032,0.596,9.217,2.225,0.992,1.336,13.116,0.0,0.083,0.0,0.055,3.894,0.2,0.0275,KO
22,2011-11-30,20.763,0.246,14.096,9.235,9.416,6.191,6.191,3.318,16.765,0.251,0.276,0.276,0.234,0.655,0.336,0.319,0.179,0.36,0.2,0.167,0.402,0.286,0.402,0.647,0.29,0.388,0.713,0.281,0.568,0.282,0.035,0.017,0.304,0.121,0.198,0.337,2.067,0.506,0.507,0.291,0.562,0.404,0.229,0.693,3.016,0.346,0.573,0.504,1.352,29.218,23.889,0.6,0.973,1.107,70.535,5.251,0.592,9.332,2.315,0.997,1.398,19.085,0.0,0.083,0.0,0.049,4.043,0.202,0.027999999999999997,KO
23,2011-12-31,21.609,0.246,14.096,9.611,9.8,6.443,6.443,3.453,17.448,0.251,0.276,0.276,0.234,0.655,0.336,0.319,0.179,0.36,0.2,0.167,0.402,0.286,0.402,0.647,0.29,0.388,0.713,0.281,0.568,0.282,0.035,0.017,0.304,0.121,0.198,0.337,2.067,0.506,0.507,0.291,0.562,0.404,0.229,0.693,3.016,0.346,0.573,0.504,1.352,29.218,23.889,0.6,0.973,1.107,70.535,5.251,0.592,9.332,2.315,0.997,1.398,19.085,0.0,0.083,0.0,0.049,4.208,0.21,0.0269,KO
24,2012-01-31,20.855,0.246,14.096,9.276,9.458,6.218,6.218,3.333,16.84,0.251,0.276,0.276,0.234,0.655,0.336,0.319,0.179,0.36,0.2,0.167,0.402,0.286,0.402,0.647,0.29,0.388,0.713,0.281,0.568,0.282,0.035,0.017,0.304,0.121,0.198,0.337,2.067,0.506,0.507,0.291,0.562,0.404,0.229,0.693,3.016,0.346,0.573,0.504,1.352,29.218,23.889,0.6,0.973,1.107,70.535,5.251,0.592,9.332,2.315,0.997,1.398,19.085,0.0,0.083,0.0,0.049,4.061,0.203,0.0278,KO
25,2012-02-29,20.274,0.229,14.61,18.24,18.531,18.932,18.932,3.395,16.689,0.502,0.184,0.275,0.235,0.649,0.246,0.227,0.167,0.239,0.191,0.245,0.274,0.182,0.274,0.644,0.285,0.378,0.694,0.3,0.627,0.302,0.029,0.016,0.292,0.121,0.193,0.357,2.233,0.522,0.505,0.284,0.527,0.39,0.197,0.692,3.217,0.376,0.601,0.493,1.519,22.01,26.787,0.578,0.923,1.05,55.463,5.685,0.609,9.96,8.26,1.022,1.472,38.357,0.0,0.07,0.0,-0.012,4.352,0.897,0.0269,KO
26,2012-03-31,21.491,0.229,14.61,19.324,19.631,20.057,20.057,3.599,17.691,0.502,0.184,0.275,0.235,0.649,0.246,0.227,0.167,0.239,0.191,0.245,0.274,0.182,0.274,0.644,0.285,0.378,0.694,0.3,0.627,0.302,0.029,0.016,0.292,0.121,0.193,0.357,2.233,0.522,0.505,0.284,0.527,0.39,0.197,0.692,3.217,0.376,0.601,0.493,1.519,22.01,26.787,0.578,0.923,1.05,55.463,5.685,0.609,9.96,8.26,1.022,1.472,38.357,0.0,0.07,0.0,-0.012,4.613,0.951,0.0276,KO
27,2012-04-30,22.097,0.229,14.61,19.927,20.244,20.683,20.683,3.701,18.189,0.502,0.184,0.275,0.235,0.649,0.246,0.227,0.167,0.239,0.191,0.245,0.274,0.182,0.274,0.644,0.285,0.378,0.694,0.3,0.627,0.302,0.029,0.016,0.292,0.121,0.193,0.357,2.233,0.522,0.505,0.284,0.527,0.39,0.197,0.692,3.217,0.376,0.601,0.493,1.519,22.01,26.787,0.578,0.923,1.05,55.463,5.685,0.609,9.96,8.26,1.022,1.472,38.357,0.0,0.07,0.0,-0.012,4.743,0.98,0.026699999999999998,KO
28,2012-05-31,21.882,0.225,14.469,9.556,9.756,9.938,9.938,3.575,17.729,0.37,0.185,0.274,0.234,0.646,0.247,0.227,0.163,0.232,0.182,0.245,0.264,0.181,0.264,0.657,0.27,0.374,0.702,0.291,0.608,0.293,0.028,0.013,0.315,0.12,0.189,0.353,2.225,0.521,0.516,0.287,0.523,0.385,0.197,0.693,3.211,0.363,0.588,0.523,1.443,23.571,28.455,0.61,0.964,1.094,55.463,5.159,0.579,9.204,2.227,0.997,1.42,20.183,0.0,0.07,0.0,-0.01,4.479,0.438,0.0273,KO
29,2012-06-30,22.895,0.225,14.469,9.999,10.208,10.398,10.398,3.741,18.55,0.37,0.185,0.274,0.234,0.646,0.247,0.227,0.163,0.232,0.182,0.245,0.264,0.181,0.264,0.657,0.27,0.374,0.702,0.291,0.608,0.293,0.028,0.013,0.315,0.12,0.189,0.353,2.225,0.521,0.516,0.287,0.523,0.385,0.197,0.693,3.211,0.363,0.588,0.523,1.443,23.571,28.455,0.61,0.964,1.094,55.463,5.159,0.579,9.204,2.227,0.997,1.42,20.183,0.0,0.07,0.0,-0.01,4.687,0.458,0.026099999999999998,KO
30,2012-07-31,23.607,0.225,14.469,10.332,10.548,10.745,10.745,3.857,19.127,0.37,0.185,0.274,0.234,0.646,0.247,0.227,0.163,0.232,0.182,0.245,0.264,0.181,0.264,0.657,0.27,0.374,0.702,0.291,0.608,0.293,0.028,0.013,0.315,0.12,0.189,0.353,2.225,0.521,0.516,0.287,0.523,0.385,0.197,0.693,3.211,0.363,0.588,0.523,1.443,23.571,28.455,0.61,0.964,1.094,55.463,5.159,0.579,9.204,2.227,0.997,1.42,20.183,0.0,0.07,0.0,-0.01,4.832,0.473,0.0252,KO
31,2012-08-31,21.372,0.212,14.929,9.373,9.614,9.894,9.894,3.544,16.82,0.38,0.184,0.274,0.233,0.644,0.242,0.226,0.16,0.23,0.178,0.245,0.263,0.177,0.263,0.64,0.263,0.37,0.679,0.314,0.634,0.316,0.028,0.014,0.317,0.12,0.182,0.367,2.334,0.505,0.507,0.301,0.514,0.396,0.197,0.697,3.329,0.403,0.603,0.541,1.535,22.07,26.681,0.625,0.966,1.097,55.463,5.084,0.575,9.379,2.19,0.993,1.463,19.305,0.0,0.07,0.0,-0.016,4.519,0.522,0.0273,KO
32,2012-09-30,21.675,0.212,14.929,9.506,9.751,10.034,10.034,3.594,17.059,0.38,0.184,0.274,0.233,0.644,0.242,0.226,0.16,0.23,0.178,0.245,0.263,0.177,0.263,0.64,0.263,0.37,0.679,0.314,0.634,0.316,0.028,0.014,0.317,0.12,0.182,0.367,2.334,0.505,0.507,0.301,0.514,0.396,0.197,0.697,3.329,0.403,0.603,0.541,1.535,22.07,26.681,0.625,0.966,1.097,55.463,5.084,0.575,9.379,2.19,0.993,1.463,19.305,0.0,0.07,0.0,-0.016,4.583,0.529,0.0269,KO
33,2012-10-31,21.167,0.212,14.929,9.318,9.558,9.836,9.836,3.51,16.659,0.38,0.184,0.274,0.233,0.644,0.242,0.226,0.16,0.23,0.178,0.245,0.263,0.177,0.263,0.64,0.263,0.37,0.679,0.314,0.634,0.316,0.028,0.014,0.317,0.12,0.182,0.367,2.334,0.505,0.507,0.301,0.514,0.396,0.197,0.697,3.329,0.403,0.603,0.541,1.535,22.07,26.681,0.625,0.966,1.097,55.463,5.084,0.575,9.379,2.19,0.993,1.463,19.305,0.0,0.07,0.0,-0.016,4.476,0.519,0.0274,KO
34,2012-11-30,21.137,0.226,15.257,18.819,19.249,19.75,19.75,3.573,16.176,0.505,0.185,0.274,0.232,0.646,0.245,0.228,0.158,0.237,0.176,0.245,0.271,0.176,0.271,0.633,0.259,0.367,0.67,0.323,0.644,0.325,0.026,0.013,0.317,0.121,0.18,0.372,2.393,0.499,0.502,0.306,0.509,0.41,0.197,0.717,3.36,0.418,0.609,0.546,1.572,22.753,27.284,0.632,0.965,1.097,55.463,4.961,0.567,9.42,2.174,0.982,1.465,19.16,0.0,0.07,0.0,-0.02,4.428,2.598,0.0269,KO
35,2012-12-31,20.206,0.226,15.257,17.99,18.401,18.88,18.88,3.415,15.464,0.505,0.185,0.274,0.232,0.646,0.245,0.228,0.158,0.237,0.176,0.245,0.271,0.176,0.271,0.633,0.259,0.367,0.67,0.323,0.644,0.325,0.026,0.013,0.317,0.121,0.18,0.372,2.393,0.499,0.502,0.306,0.509,0.41,0.197,0.717,3.36,0.418,0.609,0.546,1.572,22.753,27.284,0.632,0.965,1.097,55.463,4.961,0.567,9.42,2.174,0.982,1.465,19.16,0.0,0.07,0.0,-0.02,4.233,2.484,0.0281,KO
36,2013-01-31,20.758,0.226,15.257,18.481,18.904,19.396,19.396,3.509,15.886,0.505,0.185,0.274,0.232,0.646,0.245,0.228,0.158,0.237,0.176,0.245,0.271,0.176,0.271,0.633,0.259,0.367,0.67,0.323,0.644,0.325,0.026,0.013,0.317,0.121,0.18,0.372,2.393,0.499,0.502,0.306,0.509,0.41,0.197,0.717,3.36,0.418,0.609,0.546,1.572,22.753,27.284,0.632,0.965,1.097,55.463,4.961,0.567,9.42,2.174,0.982,1.465,19.16,0.0,0.07,0.0,-0.02,4.349,2.551,0.0274,KO
37,2013-02-28,20.528,0.233,14.833,18.705,18.98,19.655,19.655,3.594,16.211,0.509,0.188,0.273,0.234,0.643,0.246,0.231,0.158,0.243,0.179,0.231,0.28,0.189,0.28,0.677,0.263,0.358,0.684,0.308,0.681,0.31,0.028,0.013,0.312,0.108,0.157,0.378,2.486,0.548,0.525,0.278,0.472,0.383,0.201,0.739,3.662,0.39,0.615,0.513,1.617,23.718,28.272,0.595,0.973,1.09,60.348,5.399,0.578,9.922,8.369,1.002,1.464,19.153,0.0,0.07,0.0,-0.02,4.569,1.125,0.0263,KO
38,2013-03-31,21.44,0.233,14.833,19.536,19.824,20.528,20.528,3.753,16.931,0.509,0.188,0.273,0.234,0.643,0.246,0.231,0.158,0.243,0.179,0.231,0.28,0.189,0.28,0.677,0.263,0.358,0.684,0.308,0.681,0.31,0.028,0.013,0.312,0.108,0.157,0.378,2.486,0.548,0.525,0.278,0.472,0.383,0.201,0.739,3.662,0.39,0.615,0.513,1.617,23.718,28.272,0.595,0.973,1.09,60.348,5.399,0.578,9.922,8.369,1.002,1.464,19.153,0.0,0.07,0.0,-0.02,4.772,1.175,0.0277,KO
39,2013-04-30,22.427,0.233,14.833,20.449,20.75,21.487,21.487,3.926,17.71,0.509,0.188,0.273,0.234,0.643,0.246,0.231,0.158,0.243,0.179,0.231,0.28,0.189,0.28,0.677,0.263,0.358,0.684,0.308,0.681,0.31,0.028,0.013,0.312,0.108,0.157,0.378,2.486,0.548,0.525,0.278,0.472,0.383,0.201,0.739,3.662,0.39,0.615,0.513,1.617,23.718,28.272,0.595,0.973,1.09,60.348,5.399,0.578,9.922,8.369,1.002,1.464,19.153,0.0,0.07,0.0,-0.02,4.991,1.23,0.0265,KO
40,2013-05-31,21.399,0.21,15.604,19.748,20.146,20.992,20.992,3.717,16.755,0.527,0.182,0.275,0.233,0.645,0.239,0.225,0.154,0.231,0.171,0.231,0.266,0.17,0.266,0.623,0.251,0.357,0.674,0.318,0.686,0.32,0.027,0.012,0.327,0.115,0.167,0.384,2.527,0.537,0.525,0.288,0.468,0.378,0.201,0.747,3.594,0.408,0.618,0.556,1.638,22.207,27.117,0.623,0.952,1.075,60.348,4.896,0.553,9.467,2.218,0.989,1.466,22.625,0.0,0.07,0.0,-0.022,4.725,1.23,0.027999999999999997,KO
41,2013-06-30,21.463,0.21,15.604,19.807,20.207,21.055,21.055,3.728,16.805,0.527,0.182,0.275,0.233,0.645,0.239,0.225,0.154,0.231,0.171,0.231,0.266,0.17,0.266,0.623,0.251,0.357,0.674,0.318,0.686,0.32,0.027,0.012,0.327,0.115,0.167,0.384,2.527,0.537,0.525,0.288,0.468,0.378,0.201,0.747,3.594,0.408,0.618,0.556,1.638,22.207,27.117,0.623,0.952,1.075,60.348,4.896,0.553,9.467,2.218,0.989,1.466,22.625,0.0,0.07,0.0,-0.022,4.739,1.23,0.0279,KO
42,2013-07-31,21.348,0.21,15.604,19.793,20.191,21.039,21.039,3.708,16.715,0.527,0.182,0.275,0.233,0.645,0.239,0.225,0.154,0.231,0.171,0.231,0.266,0.17,0.266,0.623,0.251,0.357,0.674,0.318,0.686,0.32,0.027,0.012,0.327,0.115,0.167,0.384,2.527,0.537,0.525,0.288,0.468,0.378,0.201,0.747,3.594,0.408,0.618,0.556,1.638,22.207,27.117,0.623,0.952,1.075,60.348,4.896,0.553,9.467,2.218,0.989,1.466,22.625,0.0,0.07,0.0,-0.022,4.714,1.23,0.0279,KO
43,2013-08-31,19.998,0.211,15.723,18.624,19.09,20.201,20.201,3.557,16.239,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.17,0.263,0.656,0.247,0.351,0.682,0.31,0.71,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.97,0.61,0.93,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.0,0.07,0.0,-0.021,4.511,1.23,0.029300000000000003,KO
44,2013-09-30,19.841,0.211,15.723,18.478,18.94,20.042,20.042,3.529,16.111,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.17,0.263,0.656,0.247,0.351,0.682,0.31,0.71,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.97,0.61,0.93,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.0,0.07,0.0,-0.021,4.476,1.23,0.0296,KO
45,2013-10-31,20.645,0.211,15.723,19.302,19.785,20.937,20.937,3.673,16.765,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.17,0.263,0.656,0.247,0.351,0.682,0.31,0.71,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.97,0.61,0.93,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.0,0.07,0.0,-0.021,4.657,1.23,0.028300000000000002,KO
46,2013-11-30,20.638,0.224,15.807,19.322,19.701,20.824,20.824,3.755,16.875,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.11,0.162,0.395,2.67,0.589,0.559,0.258,0.42,0.338,0.201,0.769,3.827,0.381,0.629,0.57,1.716,23.584,28.726,0.6,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.0,0.07,0.0,-0.02,4.74,21.128,0.0279,KO
47,2013-12-31,21.213,0.224,15.807,19.861,20.25,21.404,21.404,3.859,17.345,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.11,0.162,0.395,2.67,0.589,0.559,0.258,0.42,0.338,0.201,0.769,3.827,0.381,0.629,0.57,1.716,23.584,28.726,0.6,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.0,0.07,0.0,-0.02,4.873,21.716,0.0271,KO
48,2014-01-31,19.421,0.224,15.807,18.183,18.539,19.596,19.596,3.533,15.88,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.11,0.162,0.395,2.67,0.589,0.559,0.258,0.42,0.338,0.201,0.769,3.827,0.381,0.629,0.57,1.716,23.584,28.726,0.6,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.0,0.07,0.0,-0.02,4.461,19.882,0.0296,KO
49,2014-02-28,18.781,0.216,16.794,18.454,18.818,20.105,20.105,3.592,15.965,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.26,0.171,0.26,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.54,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.0,0.07,0.0,-0.022,4.28,19.882,0.029300000000000003,KO
50,2014-03-31,19.007,0.216,16.794,18.676,19.044,20.347,20.347,3.635,16.157,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.26,0.171,0.26,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.54,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.0,0.07,0.0,-0.022,4.331,19.882,0.0316,KO
51,2014-04-30,20.005,0.216,16.794,19.705,20.094,21.468,21.468,3.826,17.006,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.26,0.171,0.26,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.54,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.0,0.07,0.0,-0.022,4.559,19.882,0.029900000000000003,KO
52,2014-05-31,20.253,0.229,16.135,19.763,20.252,21.877,21.877,3.876,16.155,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.26,0.166,0.26,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.58,1.758,20.52,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.0,0.07,0.0,-0.03,4.621,19.882,0.0298,KO
53,2014-06-30,20.97,0.229,16.135,20.464,20.97,22.652,22.652,4.013,16.728,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.26,0.166,0.26,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.58,1.758,20.52,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.0,0.07,0.0,-0.03,4.785,19.882,0.0288,KO
54,2014-07-31,19.41,0.229,16.135,18.981,19.45,21.011,21.011,3.714,15.483,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.26,0.166,0.26,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.58,1.758,20.52,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.0,0.07,0.0,-0.03,4.429,19.882,0.0311,KO
55,2014-08-31,20.369,0.218,16.384,20.155,20.552,22.31,22.31,3.959,16.55,0.605,0.181,0.283,0.24,0.654,0.242,0.225,0.145,0.219,0.16,0.248,0.257,0.16,0.257,0.714,0.239,0.33,0.648,0.347,0.746,0.348,0.025,0.012,0.351,0.106,0.165,0.415,2.907,0.535,0.53,0.303,0.423,0.358,0.186,0.773,3.932,0.452,0.637,0.584,1.766,20.025,25.168,0.662,0.925,1.035,66.683,4.748,0.505,8.765,1.925,0.907,1.4,43.348,0.0,0.07,0.0,-0.029,4.514,19.882,0.0292,KO
