,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y
24,AAPL,2016-01-31,13.657,0.233,8.318,10.489,10.557,10.557,10.557,2.309,6.641,0.218,0.228,0.35,0.305,0.446,0.31,0.277,0.313,0.388,0.431,0.264,0.462,0.337,0.462,2.502,0.709,0.358,0.691,0.309,0.373,0.309,0.018,0.015,0.243,0.026,0.339,0.222,0.789,0.171,0.471,0.312,1.014,1.008,0.475,0.862,7.615,0.373,0.589,0.456,1.434,73.843,97.176,0.516,1.08,1.109,51.691,58.112,0.895,8.12,3.953,1.352,1.958,26.655,0.035,0.008,0.0,-0.107,3.763,0.68,0.021400000000000002,APPLE INC,11,3,3571,97.34,64416906.0,0.034541,5544583.0,94.35,97.34,94.79,0.024547,0.022985,0.02476,0.0,0.0,1.0,10.0,539709709.22,0.03454139653523214,0.034541,602907516.38,2.2173494071309725,6270341630.04,0.02376439040177546,0.026970513408652714,-0.1115793145384125,0.012449943432861989,0.007172,-0.05577,-0.03641,-0.164537,0.007172,133.0,0.7318796992481204,0.058322560002064934,0.016794359522319557,0.26,1.1857894736842105,3.3626315789473686
25,AAPL,2016-02-29,13.717,0.257,8.685,2.569,2.583,2.566,2.566,2.287,7.147,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.577,0.68,0.0215,APPLE INC,11,3,3571,96.69,35216277.0,-0.00227,5544583.0,96.65,98.23,96.86,-0.005893,0.001118,-0.008121,0.0,0.0,1.0,10.0,536105730.27,-0.002270147559591318,-0.002270,521689814.47,1.6791888104811286,3405061823.13,0.022791717939115035,0.014757222616667913,0.14260201153951435,0.020335333695115785,0.00155,0.028767999999999995,0.019318000000000002,-0.05319700000000001,0.00155,132.64999,0.7289107221191649,-0.691326540141393,0.016825706496707327,0.31,1.046,3.559
26,AAPL,2016-03-31,15.277,0.257,8.685,2.896,2.911,2.893,2.893,2.547,7.961,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.984,0.68,0.0191,APPLE INC,11,3,3571,108.99,25892093.0,-0.005203,5478446.0,108.88,109.9,109.72,-0.000869,0.001595,-0.00204,0.0,0.0,1.0,10.0,597095829.54,-0.005202628696604705,-0.005203,557396928.99,1.2484035196621688,2821979216.0699997,0.03380594379131131,0.009942343915109555,-0.20770297665706663,0.04314052651220597,0.017459,0.06719399999999999,0.040469000000000005,0.078319,0.017459,132.64999,0.8216359458451523,-0.9736461292689889,0.01683855247165856,0.29,1.014090909090909,3.244545454545454
27,AAPL,2016-04-30,13.137,0.257,8.685,2.49,2.504,2.488,2.488,2.19,6.845,0.218,0.229,0.351,0.301,0.45,0.31,0.279,0.303,0.362,0.405,0.264,0.432,0.285,0.432,2.403,0.714,0.377,0.721,0.279,0.324,0.279,0.018,0.016,0.239,0.03,0.306,0.202,0.686,0.14,0.456,0.315,1.172,1.069,0.475,0.845,7.155,0.326,0.551,0.407,1.226,62.197,80.418,0.525,1.052,1.085,51.691,55.875,0.839,10.08,4.364,1.346,1.867,39.526,0.037,0.008,0.0,-0.077,3.426,0.68,0.0222,APPLE INC,11,3,3571,93.74,68714435.0,-0.011494,5477425.0,92.51,94.72,93.99,-0.004465,-0.003775,-0.005063,0.0,0.0,1.0,10.0,513453819.5,-0.011494252873563204,-0.011494,597095829.54,1.4630857741428533,6441291136.9,0.009324435505987844,0.01790589632554184,-0.12743685120855058,0.01624015104595026,-0.030566,-0.163689,-0.055182999999999996,0.10405499999999998,-0.030566,132.53999,0.7072582395698084,1.3419695925980806,0.017315849070219175,0.23,1.0371428571428571,2.98
28,AAPL,2016-05-31,13.459,0.257,8.895,2.78,2.796,2.774,2.774,2.41,8.1,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,2.416,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.028,0.292,0.225,0.839,0.146,0.441,0.339,1.074,0.931,0.475,0.828,7.388,0.374,0.567,0.431,1.307,49.917,64.012,0.585,1.085,1.117,51.691,54.95,0.781,9.588,4.161,1.249,1.802,26.791,0.04,0.008,0.0,-0.059,3.565,0.68,0.022799999999999997,APPLE INC,11,3,3571,99.86,42307212.0,-0.004883,5477425.0,98.82,100.4,99.6,-0.000348,0.00328,-0.001,0.0,0.0,1.0,10.0,546975660.5,-0.004882909815645209,-0.004883,513453819.5,1.7555864047866918,4224798190.32,0.023607327885488368,0.01319637218249575,-0.037217871314101335,0.001385169945153007,-0.000598,0.10627500000000001,0.05342300000000002,-0.17464500000000002,-0.000598,132.07001,0.7561141246222364,0.09441529559637023,0.017282507010924535,0.27,0.99,2.8704761904761904
29,AAPL,2016-06-30,1.153,0.96,10.5,35.636,35.636,58.074,58.074,0.653,2.559,0.0,0.037,0.307,0.235,0.586,0.125,0.152,0.049,0.014,0.065,0.459,0.016,0.026,0.016,1.171,0.304,0.097,0.44,0.259,0.27,0.371,0.053,0.051,0.038,0.0,0.186,0.221,4.34,0.039,0.245,0.54,0.529,0.44,0.104,0.791,6.888,0.493,0.393,0.407,1.092,1.545,3.473,0.155,0.512,0.512,8.99,4.5,0.166,18.116,2.586,0.202,0.46,391.328,0.0,0.048,0.0,-0.036,0.281,0.367,0.0,APPLE INC,11,3,3571,95.6,35920357.0,0.012712,5393165.0,94.3,95.77,94.44,0.013181,0.009829,0.013565,0.0,0.0,1.0,10.0,515586573.99999994,0.012711864406779627,0.012712,539307265.5,1.3940679017238273,3433986129.2,0.012230252185778622,0.011685389230168014,-0.08358709898228034,0.0069868031162735305,0.008655,-0.030875999999999997,-0.019469999999999987,0.04420699999999998,0.008655,132.07001,0.7238585050459222,0.19197844271576017,0.017519642184940894,0.27,0.9127272727272728,2.880909090909091
30,AAPL,2016-07-31,1.315,0.96,10.5,40.625,40.625,66.204,66.204,0.744,2.917,0.0,0.037,0.307,0.235,0.586,0.125,0.152,0.049,0.014,0.065,0.459,0.016,0.026,0.016,1.171,0.304,0.097,0.44,0.259,0.27,0.371,0.053,0.051,0.038,0.0,0.186,0.221,4.34,0.039,0.245,0.54,0.529,0.44,0.104,0.791,6.888,0.493,0.393,0.407,1.092,1.545,3.473,0.155,0.512,0.512,8.99,4.5,0.166,18.116,2.586,0.202,0.46,391.328,0.0,0.048,0.0,-0.036,0.32,0.367,0.0,APPLE INC,11,3,3571,104.21,27734688.0,-0.001246,5388443.0,103.68,104.55,104.19,0.00263,0.003096,0.001631,0.0,0.0,1.0,10.0,561529645.03,-0.0012459267778417438,-0.001246,509114776.00000006,1.4180321216998029,2890231836.48,0.009777872249973448,0.01638329223798634,0.3147406082608966,0.09906165048843918,0.013502,0.076808,0.02634900000000001,-0.019729000000000017,0.013502,122.57,0.8502080443828016,-0.44353855034066264,0.017603976526862283,0.3,0.8314999999999999,2.7145
31,AAPL,2016-08-31,13.661,0.293,8.867,3.095,3.113,3.091,3.091,2.602,9.05,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,3.784,0.827,0.0215,APPLE INC,11,3,3571,106.1,29662406.0,0.000943,5388443.0,105.64,106.5699,105.66,-0.002578,-0.00381,-0.002376,0.0,0.0,1.0,10.0,571713802.3,0.0009433962264151496,0.000943,562984524.64,0.9939838317187034,3147181276.6,0.019707716475460497,0.006519435178957739,-0.0438288686698975,0.0019209697288831225,-0.007676,-0.032176,-0.005729999999999989,0.12523999999999996,-0.007676,122.57,0.8656278045198662,0.7686042396963497,0.016130431976671012,0.3,0.8191304347826087,2.6839130434782605
32,AAPL,2016-09-30,14.556,0.293,8.867,3.298,3.317,3.294,3.294,2.772,9.643,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.031,0.827,0.0202,APPLE INC,11,3,3571,113.05,36379059.0,0.007755,5388443.0,111.8,113.37,112.46,0.00783,0.007534,0.007968,0.0,0.0,1.0,10.0,609163481.15,0.007755393118202836,0.007755,571713802.3,1.6968427333698466,4112652619.95,0.008763964357930554,0.01704297760029657,-0.13717096507217238,0.018815873658831136,-0.015533,0.004648999999999999,0.025873000000000014,0.03633999999999997,-0.015533,122.57,0.9223300970873787,-0.3971151955235539,0.016135987747958158,0.29,0.8595238095238096,2.680952380952381
33,AAPL,2016-10-31,14.467,0.293,8.867,3.312,3.332,3.308,3.308,2.755,9.584,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,2.027,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.026,0.27,0.245,0.995,0.162,0.43,0.355,0.991,0.852,0.475,0.804,7.386,0.41,0.578,0.45,1.367,39.422,50.111,0.664,1.14,1.17,51.691,54.854,0.736,9.368,4.059,1.173,1.742,17.406,0.044,0.008,0.0,-0.052,4.007,0.827,0.020099999999999996,APPLE INC,11,3,3571,113.54,26419398.0,-0.001583,5332313.0,113.2,114.23,113.65,0.00043,-0.001156,-0.000122,0.0,0.0,1.0,10.0,605430818.02,-0.0015828350334153862,-0.001583,609163481.15,1.1295066764361306,2999658448.92,0.013945019318737019,0.008200990120582684,-0.22880708311267595,0.052352681282531,-0.006639,-0.027858,-0.003225999999999986,0.12841399999999997,-0.006639,122.57,0.9263278126784695,-0.4989339520512036,0.01549951136764538,0.33,0.9215,2.612
34,AAPL,2016-11-30,13.556,0.256,9.964,13.332,13.413,13.3,13.3,2.74,8.953,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.82,0.855,0.0206,APPLE INC,11,3,3571,110.52,36162258.0,-0.008434,5332313.0,110.27,112.2,111.6,-0.001561,-0.000985,-0.002653,0.0,0.0,1.0,10.0,589327232.76,-0.008433518751121416,-0.008434,605430818.02,1.1978764053864903,3996652754.16,0.00905773204942181,0.012854526404918111,0.052923856653883626,0.002800934603120822,-0.000986,0.028467000000000003,0.030857000000000016,-0.061489000000000044,-0.000986,119.03,0.9285054188019827,0.33343201240696224,0.015465926304440122,0.45,1.1625,2.566
35,AAPL,2016-12-31,14.008,0.256,9.964,13.971,14.056,13.937,13.937,2.831,9.251,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,3.947,0.896,0.0197,APPLE INC,11,3,3571,115.82,30588285.0,-0.007796,5257816.0,115.43,117.2,116.65,-0.004036,-0.001826,-0.004637,0.0,0.0,1.0,10.0,608960249.12,-0.007795768011650939,-0.007796,589327232.76,1.0363648819343252,3542735168.7,0.017350654020766906,0.0071574369528631275,0.30147140980364845,0.09088501092899934,-0.000257,0.01337,0.01614000000000002,0.038355999999999967,-0.000257,118.25,0.9794503171247356,0.347246705103457,0.015019170950606108,0.51,1.2952380952380953,2.335238095238095
36,AAPL,2017-01-31,14.645,0.256,9.964,14.638,14.727,14.603,14.603,2.96,9.672,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,1.381,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.02,0.274,0.271,1.256,0.133,0.408,0.39,0.877,0.833,0.34,0.807,7.162,0.489,0.601,0.492,1.508,32.378,40.849,0.85,1.326,1.353,51.691,54.263,0.703,7.213,3.335,1.056,1.677,7.72,0.047,0.0,0.0,-0.066,4.127,0.939,0.018799999999999997,APPLE INC,11,3,3571,121.35,49200993.0,-0.002302,5246540.0,120.62,121.39,121.15,0.000839,0.003957,-0.00089,0.0,0.0,1.0,10.0,636667629.0,-0.002302063635616247,-0.002302,622440896.49,0.9541995639252505,5970540500.55,0.0060768405568081075,0.005242769821131623,0.0681838411701751,0.004649036196719665,-0.002624,0.01993,0.0069750000000000185,0.07201899999999997,-0.002624,121.95,0.995079950799508,2.7551322918832017,0.012788822007872177,0.51,1.226,2.228
37,AAPL,2017-02-28,16.541,0.262,9.548,4.077,4.101,4.101,4.101,3.295,10.987,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.511,0.939,0.0166,APPLE INC,11,3,3571,136.99001,23482948.0,0.000438,5246540.0,136.7,137.435,137.08,-0.004647,-0.009037,-0.002578,0.0,0.0,1.0,10.0,718723567.0654001,0.00043832618405947876,0.000438,639815553.0,1.0254244585392254,3216929281.34948,0.006148800983808158,0.013695169764997633,-0.3380470024334558,0.11427577585424488,0.001976,0.033669,0.02475100000000002,0.13365599999999997,0.001976,137.11,0.9991248632484866,-0.4457800969927118,0.012820098654686751,0.52,1.2178947368421054,2.2221052631578946
38,AAPL,2017-03-31,17.212,0.262,9.548,4.276,4.301,4.301,4.301,3.429,11.432,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.694,0.939,0.0159,APPLE INC,11,3,3571,143.66,19661701.0,-0.001876,5205815.0,143.00999,144.27,143.72,-0.001095,0.002222,-0.002255,0.0,0.0,1.0,10.0,747867382.9,-0.0018758425537305223,-0.001876,729059250.8654001,0.6856294291673225,2824599965.66,0.010884516399130332,0.007155835968671053,0.15436534038165942,0.02382865831114557,-0.001318,0.024828000000000003,0.0034740000000000213,0.06663499999999996,-0.001318,144.12,0.9968082153760754,-0.5782233778243301,0.012558982096262534,0.74,1.168695652173913,2.2
39,AAPL,2017-04-30,17.237,0.262,9.548,4.275,4.301,4.301,4.301,3.434,11.449,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,1.414,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.023,0.246,0.269,1.216,0.153,0.406,0.385,0.921,0.864,0.34,0.81,7.302,0.465,0.59,0.474,1.441,27.52,34.728,0.808,1.263,1.293,51.691,55.187,0.69,9.075,3.893,1.084,1.685,9.84,0.048,0.0,0.0,-0.065,4.7,0.939,0.0159,APPLE INC,11,3,3571,143.64999,21456358.0,-0.000974,5213840.0,143.27,144.3,144.09,-0.002611,-0.004225,-0.001913,0.0,0.0,1.0,10.0,748968063.8616,-0.0009736421846888721,-0.000974,756131344.8000001,0.5492767279867962,3082205612.1364202,0.009037889007303736,0.005769925817273755,-0.07583964096717438,0.005751651142029915,0.000766,0.015345000000000001,0.00582700000000002,0.019337999999999963,0.000766,144.77,0.9922635214478137,0.5468807718617528,0.011357484784511018,0.8,1.0563157894736843,2.272105263157895
40,AAPL,2017-05-31,18.182,0.217,10.161,4.436,4.467,4.467,4.467,3.613,12.006,0.271,0.207,0.316,0.269,0.431,0.279,0.255,0.221,0.296,0.277,0.256,0.353,0.21,0.353,1.243,0.481,0.294,0.633,0.367,0.435,0.367,0.025,0.021,0.332,0.024,0.239,0.277,1.284,0.155,0.399,0.392,0.905,0.862,0.34,0.803,7.271,0.482,0.597,0.484,1.48,24.892,30.994,0.833,1.287,1.318,51.691,52.323,0.682,9.098,3.857,1.071,1.692,8.999,0.049,0.0,0.0,-0.064,4.907,0.939,0.0165,APPLE INC,11,3,3571,152.75999,24516956.0,-0.005922,5213840.0,152.38,154.17,153.97,-0.000326,-0.00071,-0.00046,0.0,0.0,1.0,10.0,796466146.2615999,-0.005921845513112478,-0.005922,764244667.2,0.8138205206962025,3745209953.3904395,0.015333994546344501,0.012062847656293578,0.24976943157445186,0.06238476894902479,0.000391,-0.014957999999999999,-0.012889999999999983,0.09053099999999997,0.000391,156.10001,0.9786033325686525,-0.3573605628091798,0.011276638486224478,0.89,1.0018181818181817,2.245909090909091
41,AAPL,2017-06-30,181.167,0.052,3.191,66.542,68.877,81.792,81.792,3.062,45.862,0.0,0.042,0.104,0.079,0.435,0.054,0.067,0.141,0.29,0.169,0.21,0.35,0.114,0.35,0.366,0.183,0.575,0.275,0.725,0.732,0.725,0.043,0.042,0.001,0.877,0.098,0.439,3.191,0.009,0.378,0.52,0.435,0.279,0.128,0.166,4.515,2.158,0.835,0.798,5.061,3.992,5.652,0.002,0.16,1.296,81.803,2.078,1.321,33.063,10.905,2.204,8.008,14.108,0.0,0.032,0.0,-0.033,19.136,0.65,0.0,APPLE INC,11,3,3571,144.02,23024114.0,0.002366,5169782.0,143.78,144.96001,144.45,0.001446,0.001301,0.001533,0.0,0.0,1.0,10.0,744552003.6400001,0.0023664394742790584,0.002366,798655959.0616,0.8367904282405207,3315932898.28,0.007265586647030035,0.014418515170925562,0.011461314850900496,0.00013136173811147226,-0.014743,-0.009333999999999997,0.003813000000000023,-0.04800400000000004,-0.014743,156.10001,0.922613650056781,-0.6972537133624795,0.011465068417283775,0.98,0.8445454545454546,2.183181818181818
42,AAPL,2017-07-31,172.144,0.055,3.191,58.678,60.737,72.125,72.125,2.91,43.578,0.0,0.042,0.104,0.079,0.435,0.054,0.067,0.141,0.29,0.169,0.21,0.35,0.114,0.35,0.366,0.183,0.575,0.275,0.725,0.732,0.725,0.043,0.042,0.001,0.877,0.098,0.439,3.191,0.009,0.378,0.52,0.435,0.279,0.128,0.166,4.515,2.158,0.835,0.798,5.061,3.992,5.652,0.002,0.16,1.296,81.803,2.078,1.321,33.063,10.905,2.204,8.008,14.108,0.0,0.032,0.0,-0.033,18.183,0.65,0.0,APPLE INC,11,3,3571,148.73,19847980.0,-0.005151,5165228.0,148.13,150.33,149.89999,-0.000859,-0.001476,-0.000728,0.0,0.0,1.0,10.0,768224360.4399999,-0.005150501672240848,-0.005151,749124479.0616,0.5943804700625545,2951990065.3999996,0.019832295327232834,0.007915657677732956,0.06524869711732764,0.0042573924755087604,-0.00704,0.012016000000000002,0.016854000000000022,-0.04541400000000003,-0.00704,156.10001,0.9527866141712611,-0.2290370451414913,0.010731684362754944,1.07,0.9455,2.0715
43,AAPL,2017-08-31,19.195,0.218,10.988,4.628,4.654,4.654,4.654,3.79,13.222,0.27,0.209,0.314,0.268,0.431,0.279,0.254,0.217,0.298,0.273,0.256,0.358,0.21,0.358,1.175,0.469,0.289,0.62,0.38,0.448,0.38,0.026,0.022,0.337,0.026,0.236,0.286,1.358,0.152,0.395,0.402,0.884,0.806,0.34,0.804,7.324,0.506,0.604,0.495,1.528,23.141,28.469,0.854,1.303,1.338,51.691,46.686,0.671,8.894,3.772,1.051,1.696,8.333,0.05,0.0,0.0,-0.053,5.209,0.338,0.0154,APPLE INC,11,3,3571,164.0,26785096.0,0.003979,5165228.0,163.48,164.52,163.64,0.006903,0.006717,0.005721,0.0,0.0,1.0,10.0,847097392.0,0.003979124335529605,0.003979,811663927.92,0.6855721732342968,4392755744.0,0.022727992149662903,0.01179901252725927,-0.12264778627874925,0.015042479479077754,0.002701,0.011214,-0.009741999999999978,0.10997099999999996,0.002701,164.0,1.0,0.1552785103055244,0.011337174864515447,1.01,0.8739130434782609,2.1008695652173914
44,AAPL,2017-09-30,17.902,0.218,10.988,4.349,4.373,4.373,4.373,3.535,12.331,0.27,0.209,0.314,0.268,0.431,0.279,0.254,0.217,0.298,0.273,0.256,0.358,0.21,0.358,1.175,0.469,0.289,0.62,0.38,0.448,0.38,0.026,0.022,0.337,0.026,0.236,0.286,1.358,0.152,0.395,0.402,0.884,0.806,0.34,0.804,7.324,0.506,0.604,0.495,1.528,23.141,28.469,0.854,1.303,1.338,51.691,46.686,0.671,8.894,3.772,1.051,1.696,8.333,0.05,0.0,0.0,-0.053,4.858,0.318,0.016399999999999998,APPLE INC,11,3,3571,154.12,26299810.0,0.00548,5126201.0,152.0,154.13,153.21001,0.003328,0.002609,0.003705,0.0,0.0,1.0,10.0,790050098.12,0.005480167014613846,0.005480,843740045.45228,0.8383228374811146,4053326717.2000003,0.007840735068912544,0.010356712979232869,-0.08046858601415813,0.006475193335117965,-0.00616,-0.040031,-0.03959199999999998,-0.003099000000000035,-0.00616,164.05,0.9394696738799146,-0.48838181454648366,0.010813360695938008,1.03,0.8175000000000001,2.1015
45,AAPL,2017-10-31,19.666,0.218,10.988,4.77,4.797,4.797,4.797,3.883,13.547,0.27,0.209,0.314,0.268,0.431,0.279,0.254,0.217,0.298,0.273,0.256,0.358,0.21,0.358,1.175,0.469,0.289,0.62,0.38,0.448,0.38,0.026,0.022,0.337,0.026,0.236,0.286,1.358,0.152,0.395,0.402,0.884,0.806,0.34,0.804,7.324,0.506,0.604,0.495,1.528,23.141,28.469,0.854,1.303,1.338,51.691,46.686,0.671,8.894,3.772,1.051,1.696,8.333,0.05,0.0,0.0,-0.053,5.337,0.349,0.0149,APPLE INC,11,3,3571,169.03999,36051978.0,0.013915,5134312.0,166.94,169.6499,167.89999,0.00203,0.004483,0.000944,0.0,0.0,1.0,10.0,867904049.1368799,0.013915487044145802,0.013915,788460975.8100001,0.6159941898215631,6094226000.60022,0.011264120845134552,0.012298265395339727,0.09877255225668245,0.009756017079299066,0.022508,0.061527,-0.00476699999999999,-0.02743400000000003,0.022508,169.03999,1.0,1.3876050155642703,0.011073403463617959,1.07,0.8104761904761905,1.9557142857142857
46,AAPL,2017-11-30,19.697,0.21,12.803,18.538,18.659,18.659,18.659,3.849,13.874,0.265,0.211,0.309,0.268,0.426,0.28,0.255,0.203,0.302,0.264,0.246,0.369,0.221,0.369,1.053,0.414,0.26,0.58,0.42,0.5,0.42,0.027,0.023,0.307,0.038,0.277,0.308,1.635,0.16,0.418,0.403,0.702,0.631,0.264,0.804,7.142,0.587,0.643,0.551,1.8,21.814,26.407,0.736,1.228,1.276,51.691,37.684,0.658,7.056,3.112,0.991,1.71,8.237,0.051,0.0,0.0,-0.044,5.33,1.275,0.0147,APPLE INC,11,3,3571,171.85001,41532541.0,0.013984,5134312.0,168.44,172.14,170.42999,0.007237,0.002285,0.008191,0.0,0.0,1.0,10.0,882331568.54312,0.013984009912674011,0.013984,867904049.1368799,0.6931665241086108,7137367586.17541,0.016102087436372897,0.011713117258239298,0.01324237789086467,0.0001753605722044614,-0.020743,-0.025384000000000007,-0.004321999999999989,0.11533899999999996,-0.020743,176.24001,0.9750907867061513,1.2673466236300084,0.010896050516760207,1.23,0.6566666666666666,1.9154999999999998
47,AAPL,2017-12-31,19.218,0.21,12.803,18.256,18.375,18.375,18.375,3.755,13.536,0.265,0.211,0.309,0.268,0.426,0.28,0.255,0.203,0.302,0.264,0.246,0.369,0.221,0.369,1.053,0.414,0.26,0.58,0.42,0.5,0.42,0.027,0.023,0.307,0.038,0.277,0.308,1.635,0.16,0.418,0.403,0.702,0.631,0.264,0.804,7.142,0.587,0.643,0.551,1.8,21.814,26.407,0.736,1.228,1.276,51.691,37.684,0.658,7.056,3.112,0.991,1.71,8.237,0.051,0.0,0.0,-0.044,5.2,1.255,0.0149,APPLE INC,11,3,3571,169.23,26000672.0,-0.010814,5087056.0,169.22,170.59,170.52,-0.00475,-0.002981,-0.005183,0.0,0.0,1.0,10.0,860882486.88,-0.010813654430675834,-0.010814,870163197.76,0.6590055698473257,4400093722.559999,0.033874382498235656,0.009470598183741874,0.06086760939194838,0.0037048658730908027,0.002814,-0.0030660000000000075,0.015529000000000012,-0.013193000000000038,0.002814,176.42,0.9592449835619544,0.03518216594287622,0.011072020672447452,1.32,0.5585,1.8210000000000002
