TICKER,date,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TB3MS,T10Y2Y,BAA10Y
SIRI,2023-02-28,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.39,14878425.0,-0.015695,3890500.0,4.37,4.47,4.47,-0.002576,0.000582,-0.003036,17079295.0,16.6533774691262,-0.0669470511718095,0.015945,23034720.0,17.529241727270833,65316285.74999999,0.0195163343232923,0.0254559762373664,0.0056443041765786,3.1858169637743094e-05,0.0002536493081969,0.015945,-0.0682079999999999,-0.038035,-0.1851440000000001,0.015945,6.78,0.6474926253687315,-0.6038201059628953,17.986,0.008,12.347,13.719,13.719,14.161,14.161,1.897,8.643,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.048,0.0220999999999999,4.65,-0.89,1.9
SIRI,2023-03-31,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,3.97,15420125.0,0.002525,3877577.0,3.91,4.02,3.93,0.014614,0.011948,0.014437,15393980.69,16.54948712669079,0.0879118186185177,0.015385,16729150.0,24.59357707952885,61217896.25,0.0222873900293254,0.0281001881949119,-0.1830919798270132,0.0335226730769754,0.0178384698070733,0.015385,0.0869829999999999,-0.007043,-0.309824,0.015385,6.78,0.5855457227138643,-1.020328509588793,16.211,0.008,12.347,12.406,12.406,12.806,12.806,1.71,7.79,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.044,0.0243999999999999,4.69,-0.58,2.11
SIRI,2023-04-30,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,3.8,18632771.0,0.027027,3868399.0,3.69,3.85,3.71,0.008072,0.010419,0.008253,14699916.2,16.503352351052445,-0.0703513919104699,0.013699,15172950.0,20.064234113998925,70804529.8,0.022071416614085,0.0200716842244962,1.6909238795241337,2.859223566344947,0.0207036811968098,0.013699,-0.0708689999999999,-0.044819,0.0367879999999999,0.013699,6.78,0.5604719764011798,0.9398800863470592,15.48,0.008,12.347,11.875,11.875,12.258,12.258,1.633,7.439,1.104,0.135,0.293,0.233,0.541,0.178,0.2,0.26,0.125,0.321,0.244,-0.406,0.233,-0.406,-34.711,0.719,0.486,-0.538,1.538,1.578,1.538,0.045,0.045,0.004,0.0,0.631,0.98,3.726,0.025,0.223,0.716,0.884,0.663,0.148,0.784,7.372,0.904,1.334,1.434,-3.991,3.841,4.918,0.019,0.348,0.348,6.05,793.6,0.887,13.076,3.243,1.446,6.599,6.851,0.027,0.057,0.0,-0.075,57.026,0.042,0.0255,4.92,-0.6,2.08
SIRI,2023-05-31,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,3.56,24021038.0,-0.011111,3868399.0,3.56,3.63,3.59,-0.005725,-0.005191,-0.006109,13771500.44,16.43811182918404,0.0140851415965606,0.01983,14622548.22,21.865774568804945,85514895.28,0.026246719160105,0.0251356075966472,-1.172181147873231,1.3740086434294052,0.0204818938074562,0.01983,0.015208,0.0008819999999999,-0.124705,0.01983,6.78,0.5250737463126843,1.8144125318769424,15.167,0.008,12.098,11.484,11.484,12.714,12.714,1.537,6.987,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.0272,5.14,-0.76,2.16
SIRI,2023-06-30,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.53,17017643.0,0.046189,3844000.0,4.32,4.55,4.37,0.011089,0.005604,0.012269,17413320.0,16.672745988567264,0.1305494943475598,0.014052,13771500.44,30.44674883661406,77089922.79,0.0194714881780249,0.0271328707455017,0.0005966900645161,3.560390330922697e-07,0.0001738749473346,0.014052,0.127656,-0.018663,0.1191289999999999,0.014052,6.78,0.668141592920354,-0.1196477932167639,19.178,0.008,12.098,14.613,14.613,16.179,16.179,1.943,8.835,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.0214,5.16,-1.06,1.88
SIRI,2023-07-31,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,5.1,24008194.0,-0.001957,3842403.0,5.07,5.39,5.21,0.003173,0.008267,0.001469,19596255.299999997,16.79084904982475,0.0449893886993149,0.06237,16750167.67,39.09347386252164,122441789.4,0.0400471142520612,0.1143916934401039,0.0054780376847337,3.0008896875363576e-05,0.0076887895491565,0.06237,0.150828,0.449144,0.2449209999999999,0.06237,7.81,0.6530089628681178,0.0594854678700602,21.582,0.008,12.098,16.452,16.452,18.214,18.214,2.187,9.942,0.317,0.127,0.287,0.227,0.535,0.168,0.192,0.254,0.125,0.309,0.244,-0.322,0.223,-0.322,-4068.0,0.711,0.475,-0.535,1.535,1.555,1.535,0.044,0.043,0.005,0.0,0.612,0.993,3.899,0.013,0.211,0.731,0.901,0.691,0.148,0.729,7.468,0.904,1.342,1.443,-3.925,3.626,4.697,0.024,0.367,0.367,6.05,793.6,0.888,14.002,3.41,1.39,6.599,6.851,0.033,0.057,0.0,-0.083,57.026,0.042,0.019,5.25,-0.91,1.77
SIRI,2023-08-31,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.4,15207529.0,-0.039301,3842403.0,4.39,4.61,4.61,-0.001065,-0.001883,-0.001597,16906573.200000003,16.643213051018687,-0.0276004048576185,0.070093,19058318.88,13.651182490866162,66913127.60000001,0.0613373554550024,0.0270212479595613,-0.0046924335185882,2.201893232637048e-05,0.0002239729110675,0.070093,-0.0224079999999999,-0.12968,0.0920759999999999,0.070093,7.81,0.5633802816901409,0.8258021575661048,18.283,0.008,11.293,13.333,13.75,15.172,15.172,1.888,8.95,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,793.6,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.135,0.022,5.3,-0.76,1.83
SIRI,2023-09-30,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.52,21972412.0,-0.034188,3840000.0,4.475,4.83,4.62,-0.002634,0.000677,-0.002709,17356800.0,16.66949491840805,0.1277108942875608,0.149877,17598205.740000002,24.83647966488656,99315302.24,0.0376522702104097,0.0462746869407363,0.0041797197570768,1.747005724769828e-05,0.0001906355268008,0.149877,0.136839,-0.007552,-0.1530920000000001,0.149877,7.81,0.5787451984635082,0.4601898676945537,18.77,0.008,11.293,13.697,14.125,15.586,15.586,1.938,9.188,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,793.6,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.139,0.0214,5.32,-0.44,1.78
SIRI,2023-10-31,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.28,13261540.0,0.023924,3838940.0,4.17,4.4784,4.26,0.006298,0.005594,0.006475,16430663.2,16.614659854384435,-0.1381460297773872,0.014563,16550399.999999998,14.234064735595515,56759391.2,0.0611551528878821,0.0239818232209311,0.4469059559445392,0.1997249334587024,0.0178561165513004,0.014563,-0.1466809999999999,-0.078475,0.1588239999999998,0.014563,7.81,0.5480153649167734,0.7615233421145988,17.768,0.008,11.293,12.97,13.375,14.759,14.759,1.834,8.698,0.319,0.129,0.29,0.23,0.533,0.166,0.195,0.257,0.125,0.313,0.244,-0.335,0.228,-0.335,316.615,0.72,0.475,-0.528,1.528,1.569,1.528,0.045,0.044,0.004,0.0,0.626,0.986,3.812,0.026,0.22,0.721,0.884,0.642,0.148,0.702,7.278,0.904,1.332,1.428,-4.013,3.637,4.699,0.017,0.348,0.348,6.05,435.384,0.892,13.995,3.428,1.419,6.599,6.851,0.034,0.057,0.0,-0.073,57.026,0.131,0.0226,5.34,-0.19,1.85
SIRI,2023-11-30,SIRIUS X M HOLDINGS INC,11.0,3.0,4832,4.68,17383831.0,-0.004255,3838940.0,4.62,4.76,4.71,0.003964,0.001808,0.003784,17966239.2,16.704004954720286,0.0064232899000709,-0.010526,16430663.2,14.257116657348316,81356329.08,0.071319550437075,0.0305769986638992,0.7773763580614476,0.6043140020728799,0.0205339915822681,-0.010526,0.0116,0.042542,0.0584879999999998,-0.010526,7.81,0.5992317541613316,1.4438226150577824,19.035,0.008,10.659,13.765,13.765,14.625,14.625,2.008,9.19,0.295,0.142,0.294,0.234,0.531,0.177,0.207,0.262,0.125,0.318,0.244,-0.381,0.25,-0.381,-26.138,0.731,0.472,-0.505,1.505,1.567,1.505,0.047,0.045,0.004,0.0,0.625,0.973,3.725,0.04,0.23,0.711,0.864,0.643,0.148,0.659,6.959,0.904,1.313,1.401,-4.191,3.895,4.763,0.018,0.337,0.337,6.05,77.168,0.889,13.976,3.428,1.433,6.599,6.851,0.035,0.057,0.0,-0.068,57.026,0.211,0.0227,5.27,-0.36,1.67
SNOW,2014-01-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,11.9,10406400.0,-0.004172,45007.0,10.8,11.95,11.11,-0.005796,-0.005268,-0.006465,535583.3,13.191111712327984,,,,,123836160.0,,0.0,,,,,0.01323,0.0149329999999999,0.1634269999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,2.33,2.4
SNOW,2014-02-28,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,13.45,113500.0,0.0002126,45007.0,12.91,13.65,13.12,0.001673,-0.000735,0.002783,605344.15,13.31355241825835,0.0006247510009733,-1.516e-05,,,1526575.0,,0.0009760685888598,-0.0125991106673607,0.0001587375896084,0.000216748921612,-1.516e-05,0.00062495,0.00121499,0.1197009999999998,-1.516e-05,,,-1.600571593692951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2.33,2.35
SNOW,2014-03-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,13.04,1936523.0,-0.00033358,45032.0,12.84,13.77,13.57,0.009182,0.010512,0.007924,587217.2799999999,13.28315018364237,-0.0003637090982281,2.974e-05,605344.15,10.533621246690828,25252259.92,0.055722891566265,0.0002195318535908,-0.260404249302138,0.06781037305461,0.0109162584060905,2.974e-05,-0.00036342,-0.0004643099999999,0.00170389,2.974e-05,,,2.847783969865373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2.29,2.26
SNOW,2014-04-30,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,11.34,77660.0,-0.00013913,45032.0,11.18,11.63,11.5,0.003405,0.002607,0.002992,510662.88,13.14346492544347,-0.0002636324505348,0.00021314,587217.2799999999,4.798387404403359,880664.4,0.0698985343855693,0.0002781302437234,-0.0080562609526487,6.490334053717273e-05,0.0001174125055379,0.00021314,-0.00026339,0.0003823999999999,-0.00155417,0.00021314,,,-0.6944670799514703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2.25,2.16
SNOW,2014-05-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,11.41,280930.0,-0.00028936,45032.0,10.975,11.8,11.8,0.000641,-0.002478,0.001844,513815.12,13.149618791017849,0.0005557924262573,0.00042591,510662.88,3.9035204595250783,3205411.3,0.0394563787812363,0.0003118541800079,-1.255638427078753,1.576627859556805,0.0094352281415748,0.00042591,0.0005562399999999,-0.0008513399999999,-0.0006592899999999,0.00042591,,,2.397794245583129,20.942,0.658,17.558,-2.216,-2.216,-2.002,-2.002,0.974,-2.555,0.193,-0.486,0.155,0.05,0.155,-0.484,-0.381,0.072,0.484,0.03,0.262,0.407,-0.017,0.407,0.041,0.032,0.072,-0.418,1.419,1.429,1.418,0.19,0.188,0.052,0.199,0.221,1.135,15.758,0.007,0.104,0.845,0.518,-1.279,0.02,0.289,2.33,1.757,1.332,1.385,-4.016,-0.059,0.109,0.495,0.895,1.118,1.09,12.726,0.466,13.556,8.194,0.587,5.444,12.659,0.0,0.027,0.0,-0.049,1.331,0.331,0.0,0.03,2.11,2.22
SNOW,2014-06-30,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,6111,11.46,118349.0,7.03e-05,45032.0,11.29,11.77,11.31,0.001035,0.002778,-0.000372,516066.72,13.153991338430457,0.0006142143569125,0.00048848,513815.12,4.639203688673078,1356279.54,0.0724478594950604,0.0001989179963088,-0.6478258527453504,0.4196783354852405,0.0071354344877885,0.00048848,0.00061429,3.0390000000000148e-05,0.0003452699999999,0.00048848,,,0.4561515501671015,20.942,0.658,17.558,-2.225,-2.225,-2.011,-2.011,0.978,-2.566,0.193,-0.486,0.155,0.05,0.155,-0.484,-0.381,0.072,0.484,0.03,0.262,0.407,-0.017,0.407,0.041,0.032,0.072,-0.418,1.419,1.429,1.418,0.19,0.188,0.052,0.199,0.221,1.135,15.758,0.007,0.104,0.845,0.518,-1.279,0.02,0.289,2.33,1.757,1.332,1.385,-4.016,-0.059,0.109,0.495,0.895,1.118,1.09,12.726,0.466,13.556,8.194,0.587,5.444,12.659,0.0,0.027,0.0,-0.049,1.337,0.331,0.0,0.04,2.06,2.18
SNOW,2014-07-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,11.27,80925.0,0.0001167,45032.0,11.03,11.425,11.03,-0.019359,-0.016042,-0.019999,507510.64,13.137272955195549,5.4803228274780125e-05,0.00030527,521470.56,2.8485443166724504,912024.75,0.0489480463718334,0.000174746324153,-0.0098122475635394,9.628020224818615e-05,0.0001407542021034,0.00030527,5.498999999999988e-05,-0.0002610699999999,0.00021128,0.00030527,,,0.6147159645332478,20.942,0.658,17.558,-2.188,-2.188,-1.977,-1.977,0.962,-2.523,0.193,-0.486,0.155,0.05,0.155,-0.484,-0.381,0.072,0.484,0.03,0.262,0.407,-0.017,0.407,0.041,0.032,0.072,-0.418,1.419,1.429,1.418,0.19,0.188,0.052,0.199,0.221,1.135,15.758,0.007,0.104,0.845,0.518,-1.279,0.02,0.289,2.33,1.757,1.332,1.385,-4.016,-0.059,0.109,0.495,0.895,1.118,1.09,12.726,0.466,13.556,8.194,0.587,5.444,12.659,0.0,0.027,0.0,-0.049,1.315,0.331,0.0,0.03,2.05,2.17
SNOW,2014-08-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,11.51,23076.0,0.00035072,45032.0,11.15,11.56,11.18,0.0038,0.005008,0.00332,518318.32,13.158344849877654,-0.0003440114323813,-0.000194,507510.64,1.3787848861651453,265604.76,0.0351814740592296,0.0002118501700401,-0.4188342061032359,0.1754220922021279,0.0117314469480729,-0.000194,-0.00034389,-0.0002102999999999,0.0001459899999999,-0.000194,,,-0.5521284497076286,20.942,0.661,14.62,-3.136,-3.136,-2.747,-2.747,0.983,11.756,0.193,-0.358,0.142,0.034,0.142,-0.356,-0.239,0.067,0.125,0.02,0.262,0.557,-0.017,0.557,0.027,0.022,0.067,0.377,0.624,0.635,0.624,0.138,0.137,0.088,0.286,0.239,0.518,7.708,0.018,0.166,0.733,0.583,0.344,0.057,-0.15,1.198,1.656,0.693,0.649,2.259,-0.09,0.105,0.532,0.944,1.322,15.198,11.662,0.472,13.381,8.773,0.582,1.545,12.771,0.0,0.032,0.0,-0.208,1.519,0.315,0.0,0.03,1.87,2.23
SNOW,2014-09-30,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,9.67,94680.0,6.244e-05,45051.0,9.61,9.85,9.66,-0.004091,-0.006147,-0.002786,435643.17,12.984578769813591,-0.0016733218137995,-1.04e-05,518318.32,2.0059815751833736,915555.6,0.0361074416556583,0.0002245096178991,-1.0489400330912586,1.100275193021491,0.0137796240932092,-1.04e-05,-0.00167448,-0.0010278299999999,-0.0004451,-1.04e-05,,,1.605049026374596,20.942,0.661,14.62,-2.635,-2.635,-2.308,-2.308,0.826,9.881,0.193,-0.358,0.142,0.034,0.142,-0.356,-0.239,0.067,0.125,0.02,0.262,0.557,-0.017,0.557,0.027,0.022,0.067,0.377,0.624,0.635,0.624,0.138,0.137,0.088,0.286,0.239,0.518,7.708,0.018,0.166,0.733,0.583,0.344,0.057,-0.15,1.198,1.656,0.693,0.649,2.259,-0.09,0.105,0.532,0.944,1.322,15.198,11.662,0.472,13.381,8.773,0.582,1.545,12.771,0.0,0.032,0.0,-0.208,1.277,0.323,0.0,0.02,1.94,2.29
SNOW,2014-10-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,10.64,58262.0,6.623000000000001e-05,45051.0,10.48,10.85,10.74,0.011527,0.009145,0.011731,479342.64,13.080170944261887,0.0013999819891195,-0.000103,429786.54,2.3043788202394615,619907.68,0.0320413436692506,0.0003143022011561,-0.0051452449174642,2.6473545260692007e-05,0.0001008897768047,-0.000103,0.00139981,0.00072237,-0.0019302399999999,-0.000103,,,0.634372963270706,20.942,0.661,14.62,-2.899,-2.899,-2.539,-2.539,0.909,10.872,0.193,-0.358,0.142,0.034,0.142,-0.356,-0.239,0.067,0.125,0.02,0.262,0.557,-0.017,0.557,0.027,0.022,0.067,0.377,0.624,0.635,0.624,0.138,0.137,0.088,0.286,0.239,0.518,7.708,0.018,0.166,0.733,0.583,0.344,0.057,-0.15,1.198,1.656,0.693,0.649,2.259,-0.09,0.105,0.532,0.944,1.322,15.198,11.662,0.472,13.381,8.773,0.582,1.545,12.771,0.0,0.032,0.0,-0.208,1.405,0.331,0.0,0.02,1.85,2.39
SNOW,2014-11-30,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,10.72,29800.0,-0.0002100499999999,45051.0,10.7,11.17,10.93,-0.006097,-0.013253,-0.002542,482946.72,13.087661615991047,0.0006222308754575,1.83e-05,481144.68,2.963250056095393,319456.0,0.0303605313092977,0.0001371847054387,-0.0129938896962088,0.0001688411694372,0.0001253281851083,1.83e-05,0.00062214,-5.436999999999965e-05,0.00098516,1.83e-05,,,-0.5610133198434996,-1.721,0.628,13.417,-4.986,-4.986,-4.076,-4.076,0.93,11.002,0.193,-0.228,0.14,0.031,0.14,-0.23,-0.106,0.064,0.028,0.018,0.262,3.308,-0.02,3.308,0.024,0.019,0.064,0.352,0.648,0.66,0.648,0.172,0.169,0.096,0.245,0.214,0.523,8.13,0.018,0.198,0.712,0.451,0.272,0.057,0.398,1.23,1.843,0.722,0.677,2.589,-0.184,0.159,0.486,0.843,1.117,7.543,10.112,0.459,13.46,6.808,0.58,1.647,16.791,0.0,0.032,0.0,-0.143,1.767,0.331,0.0,0.02,1.71,2.52
SNOW,2014-12-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,11.94,36435.0,-8.306e-05,45051.0,11.94,12.14,12.1,-0.008784,-0.001034,-0.010311,537908.94,13.195444568312846,0.0009900346469726,0.00016034,482045.6999999999,3.814154964975313,435033.9,0.0185873605947954,0.0001648216100507,-1.445872759813594,2.0905480375709784,0.0140533109781475,0.00016034,0.00098968,0.000518,0.0005665,0.00016034,,,-0.5891356980414506,-1.917,0.628,13.417,-5.553,-5.553,-4.54,-4.54,1.036,12.254,0.193,-0.228,0.14,0.031,0.14,-0.23,-0.106,0.064,0.028,0.018,0.262,3.308,-0.02,3.308,0.024,0.019,0.064,0.352,0.648,0.66,0.648,0.172,0.169,0.096,0.245,0.214,0.523,8.13,0.018,0.198,0.712,0.451,0.272,0.057,0.398,1.23,1.843,0.722,0.677,2.589,-0.184,0.159,0.486,0.843,1.117,7.543,10.112,0.459,13.46,6.808,0.58,1.647,16.791,0.0,0.032,0.0,-0.143,1.968,0.331,0.0,0.03,1.5,2.51
SNOW,2015-01-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,10.1,34724.0,-0.0001751,45051.0,9.98,10.3,10.16,-0.012152,-0.009641,-0.012992,455015.1,13.028085884195605,-0.0004375005698803,8.832e-05,542414.0399999999,2.4690714126795097,350712.39999999997,0.0083402835696413,0.0001912638086243,-0.0018489283148675,3.4185359135189353e-06,0.0001077867888891,8.832e-05,-0.00043732,-0.0005793399999999,-5.601000000000003e-05,8.832e-05,14.27,0.7077785564120532,-0.7737203069587034,-1.621,0.628,13.417,-4.698,-4.698,-3.84,-3.84,0.877,10.366,0.193,-0.228,0.14,0.031,0.14,-0.23,-0.106,0.064,0.028,0.018,0.262,3.308,-0.02,3.308,0.024,0.019,0.064,0.352,0.648,0.66,0.648,0.172,0.169,0.096,0.245,0.214,0.523,8.13,0.018,0.198,0.712,0.451,0.272,0.057,0.398,1.23,1.843,0.722,0.677,2.589,-0.184,0.159,0.486,0.843,1.117,7.543,10.112,0.459,13.46,6.808,0.58,1.647,16.791,0.0,0.032,0.0,-0.143,1.665,0.331,0.0,0.03,1.21,2.61
SNOW,2015-02-28,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,9.44,37725.0,-4.2189999999999994e-05,45194.0,9.031,9.53,9.44,-0.002605,-0.001387,-0.002956,426631.36,12.96367559380372,-0.0003308183995258,3.175e-05,459069.69,3.156492427108398,356124.0,0.0262008733624453,0.0001389821340884,-0.4290210446102299,0.1840590567184528,0.01172248251476,3.175e-05,-0.00033076,0.00010674,-0.0017915,3.175e-05,14.27,0.6615276804484933,-0.4162794135459067,-1.713,0.431,15.93,-14.523,-14.523,-15.475,-15.475,0.793,9.173,0.193,-0.051,0.131,0.024,0.131,-0.054,0.063,0.062,-0.087,0.014,0.262,-0.087,0.019,-0.087,0.019,0.015,0.062,0.341,0.659,0.67,0.659,0.074,0.073,0.102,0.257,0.199,0.531,8.569,0.017,0.198,0.716,0.429,0.283,0.057,0.082,1.225,1.929,0.729,0.685,2.696,0.374,0.296,0.517,0.846,1.139,11.314,9.717,0.473,14.436,7.323,0.596,1.746,23.587,0.0,0.032,0.0,-0.065,1.841,0.331,0.0,0.02,1.37,2.46
SNOW,2015-03-31,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,8.72,108385.0,0.00027091,45194.0,8.3,8.75,8.49,-0.007119,-0.003535,-0.008796,394091.68000000005,12.8843388515672,-0.0006257902265063,1.179e-05,426631.36,5.280894025230588,945117.2,0.0180562931492299,0.0001422035728731,-0.4465372292330564,0.1993954970911352,0.0110661032664619,1.179e-05,-0.00062586,-0.0008293299999999,-0.00111804,1.179e-05,12.81,0.6807181889149102,0.4720077648197407,-1.583,0.431,15.93,-13.415,-13.415,-14.295,-14.295,0.733,8.474,0.193,-0.051,0.131,0.024,0.131,-0.054,0.063,0.062,-0.087,0.014,0.262,-0.087,0.019,-0.087,0.019,0.015,0.062,0.341,0.659,0.67,0.659,0.074,0.073,0.102,0.257,0.199,0.531,8.569,0.017,0.198,0.716,0.429,0.283,0.057,0.082,1.225,1.929,0.729,0.685,2.696,0.374,0.296,0.517,0.846,1.139,11.314,9.717,0.473,14.436,7.323,0.596,1.746,23.587,0.0,0.032,0.0,-0.065,1.701,0.331,0.0,0.03,1.38,2.55
SNOW,2015-04-30,INTRAWEST RESORTS HOLDINGS INC,11.0,1.0,7011,10.08,78834.0,-0.00019455,45194.0,9.95,10.24,10.21,-0.010676,-0.011719,-0.010129,455555.52,13.029272876289534,0.0012283540470252,3.906e-05,394091.68000000005,6.718111887061406,794646.72,0.0527859237536656,0.0001671376321061,-0.6970912298454085,0.4859361827273841,0.0073723951714747,3.906e-05,0.0012278,0.0005566,0.0001598699999999,3.906e-05,12.08,0.8344370860927153,-0.4220117412618762,-1.829,0.431,15.93,-15.508,-15.508,-16.525,-16.525,0.847,9.795,0.193,-0.051,0.131,0.024,0.131,-0.054,0.063,0.062,-0.087,0.014,0.262,-0.087,0.019,-0.087,0.019,0.015,0.062,0.341,0.659,0.67,0.659,0.074,0.073,0.102,0.257,0.199,0.531,8.569,0.017,0.198,0.716,0.429,0.283,0.057,0.082,1.225,1.929,0.729,0.685,2.696,0.374,0.296,0.517,0.846,1.139,11.314,9.717,0.473,14.436,7.323,0.596,1.746,23.587,0.0,0.032,0.0,-0.065,1.966,0.331,0.0,0.02,1.47,2.6
